607	5196	2
607	5342	2
607	5416	4
607	5618	2
607	6387	2
607	6396	1
607	6494	1
742	927	3
742	1095	7
742	1505	1
742	1854	1
742	2241	1
742	2409	2
742	2721	2
742	2734	3
742	2793	6
742	2837	7
742	3067	2
742	3068	2
742	3118	1
742	3290	1
742	3370	1
742	3445	1
742	3472	4
742	3474	2
742	4057	1
742	4483	1
742	4800	1
742	5416	2
742	5618	1
742	5935	1
742	6494	3
774	775	2
774	927	2
774	992	1
774	1003	5
774	1095	2
774	1234	3
774	1505	5
774	1520	5
774	1525	1
774	2409	3
774	2422	2
774	2721	3
774	2734	2
774	2775	2
774	2776	1
774	2793	8
774	2798	2
774	2821	1
774	2837	6
774	2873	1
774	2874	2
774	2883	3
774	2890	1
774	2903	2
774	3032	4
774	3067	2
774	3068	3
774	3138	4
774	3190	2
774	3290	3
774	3370	1
774	3431	1
774	3472	7
774	3474	2
774	3544	1
774	3733	4
774	3872	6
774	3960	2
774	3969	2
774	4020	4
774	4057	2
774	4180	1
774	4182	2
774	4190	3
774	4707	3
774	5023	2
774	5131	1
774	5184	3
774	5196	4
774	5342	1
774	5416	1
774	5539	1
774	5588	3
774	5774	3
774	5935	2
774	6268	3
774	6387	2
774	6396	1
775	927	1
775	992	1
775	1095	3
775	1505	2
775	1525	2
775	1854	1
775	2409	6
775	2422	6
775	2698	8
775	2793	2
775	2798	2
775	2837	3
775	2873	1
775	2883	1
775	2902	6
775	3056	1
775	3067	1
775	3068	1
775	3138	1
775	3445	4
775	3472	16
775	3474	3
775	3544	2
775	3707	2
775	3960	1
775	4180	4
775	4182	1
775	4190	1
775	4483	1
775	4800	3
775	5196	1
775	5935	1
927	1095	5
927	1505	1
927	1854	1
927	2241	2
927	2409	3
927	2422	1
927	2721	4
927	2775	1
927	2793	3
927	2798	2
927	2821	1
927	2837	8
927	2883	1
927	3032	1
927	3067	1
927	3068	3
927	3118	1
927	3138	1
927	3190	1
927	3290	2
927	3431	1
927	3472	8
927	3474	3
927	3544	2
927	3707	1
927	3733	1
927	3960	3
927	3969	2
927	4020	1
927	4182	4
927	4190	2
927	4800	1
927	5196	1
927	5416	3
927	5618	3
927	5774	4
927	5935	5
927	6268	2
927	6387	1
927	6396	1
927	6494	1
992	1095	3
992	1234	3
992	1505	1
992	1520	1
992	1525	1
992	2409	2
992	2721	2
992	2734	1
992	2793	4
992	2798	2
992	2837	1
992	3067	1
992	3068	1
992	3118	1
992	3290	2
992	3359	1
992	3367	1
992	3431	1
992	3472	6
992	3544	4
992	3960	2
992	4180	2
992	4190	1
992	4483	2
992	5416	2
992	5774	8
992	5935	5
992	6387	1
992	6396	1
1003	1095	1
1003	1234	1
1003	1505	2
1003	1854	1
1003	2409	3
1003	2721	5
1003	2734	5
1003	2775	1
1003	2776	9
1003	2821	3
1003	2883	21
1003	2890	16
1003	2903	24
1003	3032	20
1003	3056	1
1003	3118	1
1003	3138	30
1003	3370	1
1003	3431	4
1003	3472	7
1003	3474	2
1003	3544	1
1003	3707	1
1003	3733	28
1003	3872	8
1003	3960	1
1003	3969	1
1003	4020	3
1003	4057	7
1003	4087	1
1003	4180	4
1003	4182	3
1003	4190	7
1003	4483	4
1003	4707	2
1003	4800	1
1003	5023	2
1003	5184	8
1003	5196	11
1003	5207	11
1003	5416	4
1003	5539	4
1003	5588	18
1003	5935	1
1003	6268	3
1003	6387	4
1003	6396	1
1095	1234	3
1095	1505	7
1095	1520	6
1095	1525	1
1095	1854	4
1095	2409	5
1095	2422	1
1095	2721	11
1095	2734	6
1095	2775	3
1095	2776	1
1095	2793	14
1095	2798	5
1095	2837	24
1095	2873	4
1095	2874	4
1095	2883	4
1095	2890	2
1095	2903	3
1095	3056	2
1095	3067	4
1095	3068	2
1095	3118	3
1095	3138	1
1095	3190	2
1095	3290	3
1095	3359	2
1095	3367	1
1095	3370	2
1095	3431	7
1095	3445	8
1095	3472	28
1095	3474	5
1095	3544	4
1095	3707	1
1095	3733	4
1095	3960	10
1095	3969	7
1095	4020	3
1095	4057	3
1095	4087	1
1095	4180	5
1095	4182	31
1095	4190	15
1095	4483	8
1095	4707	1
1095	4800	4
1095	5196	4
1095	5342	1
1095	5416	9
1095	5539	1
1095	5618	3
1095	5774	3
1095	5935	1
1095	6268	4
1095	6387	5
1095	6494	7
1234	1520	1
1234	1854	1
1234	2409	5
1234	2422	1
1234	2721	1
1234	2734	2
1234	2775	1
1234	2776	1
1234	2793	1
1234	2798	1
